0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
79,3889062.056,3889062.056,3888957.816,3888957.816,2.4209,0.17626,-4.1901,-1.1471,0.069417,1.7679,1.2159,2.2883,0.87003,-0.095247,1.3127,-0.24623,3.6413,-2.6732,-4.3981,1.8768,2.9179,-2.2843,-0.0331,-3.5099
89,36786787.8,3889062.056,36786683.56,3888957.816,-1.1294,-0.31715,-0.098279,0.13544,-0.14379,0.061497,-1.1819,-4.44,1.0322,0.68009,6.7614,0.4594,7.0774,-0.53787,-4.2305,-1.4213,0.49167,3.8006,-0.42441,0.86546
100,20644652.28,3889062.056,20644548.04,3888957.816,0.27653,-3.1648,-5.4083,-1.9374,-2.3832,-1.9497,0.54715,-2.038,-0.15266,-2.9464,6.3547,-1.1801,5.4792,-0.40781,-4.7741,0.71266,-1.7187,1.0774,5.2485,-4.5816
112,10927351.22,3889062.056,10927246.98,3888957.816,-0.40895,0.2868,2.8271,0.057094,1.1497,2.0992,2.4214,-1.0614,-1.6324,1.5031,-0.42497,-0.16216,1.2481,0.82924,-3.6552,-3.0421,-1.7802,1.9026,1.7467,-3.1067
125,6212155.787,3889062.056,6212051.547,3888957.816,-1.254,0.28303,-4.6458,-2.0065,-1.2969,0.40571,0.72258,0.52638,1.5319,-1.6761,-1.201,-1.7941,3.4415,4.268,0.39056,-1.9471,1.6174,-0.43313,-0.56629,-2.1374
141,33057247.14,3889062.056,33057142.9,3888957.816,-4.5449,-1.4678,-3.9741,-1.0129,-2.6775,-2.6346,-0.79826,3.4869,0.94774,-1.2048,3.5606,-2.034,-2.7772,2.7613,-2.0114,1.421,0.56208,-1.4518,0.88679,1.5084
158,77214001.96,3889062.056,77213897.72,3888957.816,1.9951,0.2616,5.8379,-2.6838,-2.6484,1.9608,0.18029,1.4508,-6.3763,1.9632,1.9242,1.0809,-2.0822,1.3216,-0.76686,-0.2447,3.3813,0.88675,-3.2445,4.1499
177,22425424.31,3889062.056,22425320.07,3888957.816,-1.8835,-1.5121,-3.328,-1.111,-1.1856,-0.19235,2.1497,3.2211,3.2663,0.26074,1.2401,0.63361,2.9753,-2.0535,-4.3148,-0.60493,-6.2498,-3.5701,-0.15221,-1.4728
199,3889062.056,3889062.056,3888957.816,3888957.816,2.4209,0.17626,-4.1901,-1.1471,0.069417,1.7679,1.2159,2.2883,0.87003,-0.095247,1.3127,-0.24623,3.6413,-2.6732,-4.3981,1.8768,2.9179,-2.2843,-0.0331,-3.5099
200,5093811.244,3889062.056,5093707.004,3888957.816,-0.02897,-2.5216,-3.5402,-2.0862,-0.48132,0.21889,1.157,3.2331,-0.34815,-3.6382,1.3439,-5.0402,3.5706,-7.7526,-3.1365,0.89859,1.0231,-1.3644,1.5479,-3.4392
223,10376678.4,2507091.395,10376574.16,2506987.155,4.7187,-3.7835,-2.5446,1.3968,-0.009881,2.5842,1.7272,0.84192,4.6909,-3.7238,-3.9442,-9.1706,7.6441,-2.5351,2.1977,2.3254,1.3581,-0.43244,-2.6337,-3.0042
251,6217665.833,2108569.235,6217561.593,2108464.995,3.3829,-1.645,-4.1076,-2.0842,-1.4804,2.3888,3.055,-4.272,-0.033612,-0.45976,5.9585,5.3837,5.2575,8.71,-3.3636,1.5876,2.7487,-0.97118,1.7153,-3.2642
281,3454974.794,2108569.235,3454870.554,2108464.995,1.1186,-2.1177,2.0072,-0.26627,0.57905,-2.4846,1.7322,5.5233,3.0491,-1.5412,3.0879,0.24832,5.9104,-2.8898,-2.956,0.8241,1.6141,-3.5874,0.83599,-4.006
316,11188287.07,2108569.235,11188182.83,2108464.995,1.8153,0.58993,-6.0221,0.55059,-4.0595,5.6026,-1.4006,-3.9239,0.061798,2.7086,3.7864,6.6043,2.6589,4.9531,7.185,1.5911,-3.9689,-0.95164,1.2828,-2.8936
354,1067050.633,670002.611,1066946.393,669898.371,4.9936,-0.23415,4.0365,1.0477,-0.64135,-0.39765,-0.088184,4.8556,0.86716,-0.71029,4.4241,-1.4789,-0.71547,0.90104,1.1584,-3.2786,2.3884,-2.5082,0.60756,-4.6154
398,2294668.367,670002.611,2294564.127,669898.371,9.4143,4.0734,4.823,2.9667,1.402,5.0791,-1.9886,-0.87854,-4.4527,2.2588,4.8672,0.15511,0.56638,-3.0012,7.1518,-1.7855,6.0334,-0.7,-0.21583,-3.5579
446,2334455.107,397276.3954,2334350.867,397172.1554,7.2256,2.9062,5.8265,-3.8505,2.2619,-2.3201,0.34131,-0.44682,-9.5577,-2.5596,4.9171,1.7715,-0.97148,-0.16225,-1.316,-0.90961,3.1188,-3.9024,-0.51889,-3.7296
501,1518080.126,384497.6173,1517975.886,384393.3773,2.2419,0.90612,-1.8186,1.9611,-0.77671,-2.3846,-1.395,4.3219,6.1111,0.0026551,2.1011,3.1548,2.8011,-3.0328,0.71192,-1.3276,3.3244,-4.0247,0.8562,-3.6462
562,355571.662,253688.0728,355467.422,253583.8328,7.0935,1.2342,3.7677,1.8606,0.31018,0.34738,-4.4202,1.1513,5.3117,-1.3831,1.6319,6.3576,2.2697,-0.0252,2.1392,-3.5996,3.3038,-2.5295,0.6836,-3.8001
630,442692.4846,253688.0728,442588.2446,253583.8328,1.8973,0.8501,9.0011,2.8359,-0.89364,3.3672,-1.4655,3.8661,4.2402,4.4934,4.4226,7.7867,-2.1909,-0.32861,2.9417,-5.1574,3.6229,-2.2949,0.29188,-3.7426
707,563204.9949,166514.3783,563100.7549,166410.1383,7.4944,1.2148,1.2919,1.2042,-3.2957,0.069741,0.95937,1.9551,5.583,-3.5437,1.9248,0.55174,1.0113,-4.3143,2.0181,-3.659,4.1931,-3.5614,0.17231,-3.9296
794,166514.3783,113107.5615,166410.1383,113003.3215,7.3658,1.8108,-0.51503,3.3145,-1.2386,3.0905,1.8581,1.572,2.7018,-0.79599,1.6201,0.39129,-0.050607,-0.97299,2.4395,-4.3223,4.3577,-2.3294,0.35732,-3.898
891,147083.4595,112596.4368,146979.2195,112492.1968,10.379,0.77148,3.9281,4.7216,-1.2025,2.0055,1.4045,0.063563,0.91859,-0.57406,2.3524,2.9916,0.054347,-0.903,2.624,-4.2516,3.8102,-2.3152,0.35636,-3.8601
1000,172036.1813,112596.4368,171931.9413,112492.1968,10.956,-0.16257,5.1408,4.0149,-1.0497,1.8641,0.44657,1.553,0.63013,0.21312,3.8505,3.4895,-0.46077,-0.8848,2.9584,-3.2402,4.6877,-2.5184,0.32266,-3.906
1122,72167.48614,68245.59474,72063.24614,68141.35474,10.287,0.37601,-1.0415,3.7479,-0.65669,4.3121,-1.7967,0.15527,5.3829,-1.8499,1.0888,3.4931,-1.5045,-0.96902,2.5147,-4.0362,3.9846,-2.382,0.51434,-3.8709
1258,599411.4899,68245.59474,599307.2499,68141.35474,9.9543,-0.28459,2.6186,4.4666,-0.38793,3.5785,-0.58662,0.98865,4.9617,-4.3577,0.33132,1.439,-0.60061,-1.7272,2.5775,-3.9382,4.0527,-2.54,0.70648,-3.1422
1412,86791.32051,28807.62659,86687.08051,28703.38659,7.9933,1.3534,4.4542,2.6087,1.1213,-0.066014,4.5619,-0.95096,-0.44964,-1.9769,-0.63972,1.7846,-1.7562,-1.3738,2.356,-3.9967,3.881,-2.4029,0.4297,-4.0615
1584,78089.87996,28807.62659,77985.63996,28703.38659,13.615,0.24709,-4.881,4.5753,-0.57933,0.51816,1.6221,-0.39188,-7.1169,-3.0087,0.65474,1.4007,-1.2723,-1.2244,2.8436,-3.5512,3.8605,-2.5706,0.57143,-4.0153
1778,34916.31303,21475.11269,34812.07303,21370.87269,9.9209,8.2398,8.7649,3.7948,-2.211,-0.55979,0.32827,0.92821,1.963,-3.5921,0.079806,3.0524,-1.3533,-0.82129,3.3189,-3.9313,4.1627,-2.4215,0.52746,-3.9228
1995,20370.35146,12631.0418,20266.11146,12526.8018,9.0433,5.2055,-7.5947,0.83564,-0.55685,-0.40869,2.5446,2.3716,1.0093,-3.6749,-0.087286,2.4582,-2.2616,-1.2788,3.2747,-3.3772,3.9415,-2.3671,0.55021,-3.9103
2000,15244.28949,12631.0418,15140.04949,12526.8018,8.8321,3.6743,-3.2609,3.0682,0.36666,3.4228,3.0818,0.62391,2.0829,-3.1181,0.24139,2.3366,-2.5991,-1.9729,3.3592,-3.7814,4.0303,-2.4652,0.50032,-3.9409
2238,21936.74452,12164.79296,21832.50452,12060.55296,4.5171,5.3354,7.0667,2.3761,-1.6155,2.4995,0.23431,-1.6227,-1.8706,-3.3584,0.25326,2.1237,-2.4447,-1.506,3.3083,-3.7792,3.946,-2.4805,0.5073,-3.9044
2511,13749.96295,8184.15089,13645.72295,8079.91089,11.189,5.5073,-13.457,2.1083,1.4216,0.82058,7.8508,1.2741,1.2952,-2.9215,0.22618,2.2085,-2.3618,-1.4613,3.1628,-3.5581,4.0745,-2.5275,0.53712,-3.9004
2818,12905.64439,7133.547027,12801.40439,7029.307027,8.8954,4.1201,9.0602,-0.53334,2.7038,2.3431,1.5189,-1.3952,2.3242,-3.5354,-0.32889,1.8824,-2.7785,-1.5495,3.5511,-3.6959,3.8985,-2.457,0.53168,-3.9354
3162,8969.18415,4114.015637,8864.94415,4009.775637,9.6767,2.1794,-6.0621,-0.022087,1.4177,0.47988,4.5462,0.69166,2.2812,-2.8372,-0.27589,2.3104,-2.3204,-1.718,3.2915,-3.7555,3.943,-2.485,0.5105,-3.8957
3548,3967.899206,2376.532695,3863.659206,2272.292695,6.8625,3.9971,-7.5562,-1.4311,0.48038,-1.4044,0.47129,3.9909,2.7713,-3.3814,-0.32544,2.1974,-2.4349,-1.6331,3.4242,-3.7195,3.9547,-2.531,0.5345,-3.9056
3981,2340.163077,2115.768275,2235.923077,2011.528275,6.2577,4.4397,3.7852,-4.8481,-1.9492,-4.942,1.5058,2.6467,3.3639,-3.3724,-0.9646,2.232,-2.5729,-1.6362,3.3684,-3.6864,3.9468,-2.549,0.5384,-3.9169
4466,1275.794347,994.9291694,1171.554347,890.6891694,6.5059,4.3414,6.7807,0.41531,0.2587,-2.9623,3.1388,3.5943,3.0517,-3.1879,-0.76325,2.3059,-2.6027,-1.5574,3.408,-3.6944,3.9825,-2.5697,0.54606,-3.9149
5011,15435.81547,544.626681,15331.57547,440.386681,7.0147,4.2563,-1.6085,-2.5309,-0.57455,-3.7059,2.6532,4.2862,3.0943,-1.7318,1.3803,2.4975,-1.6432,-1.5629,3.4151,-3.6839,3.9759,-2.5694,0.53464,-3.9369
5623,1442.168056,340.3426325,1337.928056,236.1026325,6.6613,2.5331,-13.007,0.033848,1.6709,-3.1384,2.2239,3.5372,2.742,-3.1768,-1.0981,2.4008,-2.4838,-1.48,3.4315,-3.6743,3.9908,-2.5776,0.53275,-3.9209
6309,428.8002428,237.3956747,324.5602428,133.1556747,6.1714,3.8122,0.37294,-0.57417,1.9397,-3.2292,2.9808,3.5701,2.7644,-3.1362,-1.0964,2.3565,-2.5293,-1.466,3.3964,-3.6583,3.9804,-2.5676,0.53312,-3.9258
7079,171.645752,115.5627041,67.40575198,11.32270409,4.9594,0.58038,-0.74623,-0.97212,-0.15558,-3.8986,2.4277,3.7852,2.9467,-3.0275,-1.0644,2.3591,-2.5526,-1.4595,3.463,-3.6619,3.9864,-2.5714,0.534,-3.9263
7943,104.8965741,60.76679032,0.6565740942,-43.47320968,5.2161,-0.44964,0.20034,-1.1063,0.45941,-4.1933,2.7663,3.4541,2.8538,-2.9875,-1.0196,2.3256,-2.4998,-1.45,3.4647,-3.6477,3.9863,-2.5682,0.53392,-3.927
8912,48.66498168,45.43071337,-55.57501832,-58.80928663,3.8538,-2.4438,1.0914,-0.14972,0.64911,-3.6823,2.8425,3.3467,2.8894,-2.998,-1.0476,2.3479,-2.4941,-1.4406,3.4565,-3.6524,3.9854,-2.5681,0.53374,-3.9265
10000,29.17934238,29.17934238,-75.06065762,-75.06065762,2.0712,-3.6603,0.96163,-0.1982,-0.32437,-3.7276,2.7713,3.3804,2.8693,-3.027,-1.0448,2.3468,-2.5065,-1.4441,3.459,-3.6447,3.9897,-2.5692,0.53391,-3.9267
11220,12180.75203,22.80684762,12076.51203,-81.43315238,1.8003,-4.3942,2.4643,0.89257,0.13128,-3.7649,2.799,3.3623,2.859,-3.7618,-1.0653,2.6057,-2.4928,-1.5845,3.8269,-3.2486,3.9913,-2.5695,0.5338,-3.9269
12589,17.53875468,10.79770834,-86.70124532,-93.44229166,0.10567,-3.5562,0.73003,-0.32669,-0.1481,-3.6581,2.7945,3.452,2.919,-3.0017,-1.0395,2.3516,-2.4986,-1.4432,3.455,-3.649,3.9936,-2.5692,0.53387,-3.9268
14125,106329.3772,7.779040941,106225.1372,-96.46095906,0.9932,-3.7042,1.353,-0.52139,-0.092307,-3.7446,2.7806,3.4164,2.9211,-2.9935,-1.0491,2.3911,-2.4959,-1.4439,1.4753,-3.6514,3.9923,-2.5691,0.5338,-3.9268
15848,6.937941903,6.003756724,-97.3020581,-98.23624328,0.77466,-4.1634,1.3344,-0.48419,-0.095461,-3.7104,2.7782,3.4389,2.9468,-2.9976,-1.0545,2.4002,-2.4954,-1.4411,3.4567,-3.6506,3.9926,-2.5695,0.53391,-3.9268
17782,5.077516427,4.871774867,-99.16248357,-99.36822513,0.60138,-4.1368,1.3758,-0.52999,-0.045446,-3.7222,2.8313,3.427,2.9494,-2.9978,-1.0529,2.3996,-2.4901,-1.4393,3.4573,-3.6502,3.9925,-2.5694,0.53365,-3.927
19952,4.649578719,4.347668866,-99.59042128,-99.89233113,0.14931,-3.9143,1.185,-0.49649,-0.07614,-3.7208,2.8543,3.4223,2.9403,-2.9959,-1.0534,2.3969,-2.4928,-1.4361,3.4565,-3.6501,3.9923,-2.5695,0.53354,-3.9271
20000,4.893704489,4.347668866,-99.34629551,-99.89233113,0.68903,-3.7948,1.2118,-0.62772,-0.0087844,-3.7244,2.8212,3.4223,2.9447,-2.9972,-1.0518,2.3958,-2.4917,-1.4368,3.4567,-3.6506,3.9923,-2.5697,0.53359,-3.9271
22387,3.641120118,3.229419393,-100.5988799,-101.0105806,0.69593,-3.8643,1.2456,-0.51645,-0.069461,-3.7253,2.8091,3.44,2.9449,-2.9959,-1.0548,2.3956,-2.4914,-1.4364,3.4562,-3.6501,3.9924,-2.5694,0.53308,-3.9271
25118,0.4087988229,0.3107112532,-103.8312012,-103.9292887,0.30294,-4.0504,1.2698,-0.55776,-0.029461,-3.6918,2.8216,3.4304,2.9464,-2.9996,-1.0593,2.3957,-2.4928,-1.4361,3.4573,-3.6508,3.9925,-2.5696,0.53069,-3.9271
28183,0.1535892709,0.1468267127,-104.0864107,-104.0931733,0.46356,-3.9343,1.2958,-0.51065,-0.042973,-3.7009,2.7995,3.4379,2.9553,-2.9957,-1.0569,2.3955,-2.4927,-1.436,3.4575,-3.6507,3.9925,-2.5695,0.53046,-3.9272
31622,0.07719311768,0.06252757135,-104.1628069,-104.1774724,0.3969,-3.9021,1.3042,-0.48679,-0.042044,-3.7057,2.8129,3.4368,2.9661,-2.993,-1.0579,2.396,-2.4926,-1.436,3.4574,-3.6508,3.9925,-2.5695,0.53046,-3.9272
35481,27.33893095,0.04180092023,-76.90106905,-104.1981991,0.43115,-3.9339,2.0159,-0.49108,-0.056523,-3.7069,2.8119,3.0528,2.9651,-2.9937,-1.059,2.3967,-2.4926,-1.4358,3.4572,-3.6507,3.9925,-2.5696,0.53045,-3.9272
39810,294274.7972,0.0216637012,294170.5572,-104.2183363,0.41941,-3.942,1.3074,-0.4935,-0.060948,-3.7086,2.81,1.7702,2.9672,-2.994,-1.0581,2.3972,-2.4926,-1.4352,3.4569,-6.0361,3.9927,-2.5696,0.53045,-3.9272
40040,0.02945482952,0.0216637012,-104.2105452,-104.2183363,0.4336,-3.939,1.3196,-0.4991,-0.056776,-3.7114,2.8098,3.4345,2.9655,-2.9943,-1.0586,2.397,-2.4926,-1.4355,3.4569,-3.6504,3.9927,-2.5696,0.53045,-3.9272
1,20475818.86,20475818.86,20475608.98,20475608.98,3.9633,1.93,0.57866,-1.8325,1.6935,-0.63612,4.2531,3.8281,0.3566,-2.143,-3.1678,-2.1476,3.107,-2.3863,2.0552,1.5045,-2.3322,-4.2135,-2.9929,-0.86425
2,6974529.665,6974529.665,6974319.785,6974319.785,-1.4478,-3.2951,-0.65697,1.5832,3.8204,-2.4485,-2.939,-0.93295,-2.3221,-3.8605,2.1815,0.75169,-3.9215,3.0957,-4.5079,-3.2137,-4.2689,1.8497,-0.97572,-0.22624
3,22996968.15,6974529.665,22996758.27,6974319.785,-2.127,-1.5027,-2.2708,0.10209,-0.7549,0.14032,-1.1143,-3.7241,2.4301,3.0498,-3.397,-3.0334,-1.6727,2.4082,-2.7509,-4.8037,4.5072,-4.9438,-3.742,2.6436
4,7862962.953,6974529.665,7862753.073,6974319.785,-3.6,1.9297,-1.324,-4.7502,2.5771,4.0284,3.1356,-3.4858,4.8112,3.8145,-3.8956,2.1824,-2.2956,-2.1518,-2.603,4.4655,-1.7242,4.0825,-0.3993,3.0578
5,27909446.82,6974529.665,27909236.94,6974319.785,2.6319,-3.6421,3.0812,2.2304,-3.2054,4.9526,0.055678,-1.4893,-0.62625,-3.2776,1.8507,-4.4323,2.5831,2.0782,3.9825,-0.63842,-2.7777,-2.6181,3.5917,3.1958
6,15288839.03,6974529.665,15288629.15,6974319.785,0.65726,-1.7147,0.28356,3.473,-1.845,1.428,-3.6167,-4.8678,1.6459,-3.8498,-2.6535,-2.7571,-3.7687,-0.12776,-0.76285,-4.7908,-3.7834,-4.3926,-4.7093,1.1574
7,9056810.368,6974529.665,9056600.488,6974319.785,4.2758,-1.5486,4.5812,4.6255,-4.206,-3.1444,1.2874,2.7093,3.7233,2.3416,0.64958,-2.1451,-3.9546,-1.6337,-2.4575,-0.21827,-2.8909,-2.5226,-3.1833,2.9174
8,15228831.66,6974529.665,15228621.78,6974319.785,-2.1214,0.75122,-1.1285,1.6847,1.042,0.55524,-3.4229,3.5577,-3.1277,-1.0415,-3.5524,1.2332,1.9734,0.24705,-4.1865,-3.5991,-2.0625,-2.142,-4.3874,4.4038
10,34455784.36,6974529.665,34455574.48,6974319.785,4.7168,1.4041,-4.4907,2.6249,4.3155,-4.4772,-3.5125,1.7404,-3.4081,-3.3323,-4.8755,3.1733,-0.88435,1.1996,1.3843,2.5452,0.78296,1.2852,-0.81437,-3.5985
11,20479010.06,6974529.665,20478800.18,6974319.785,2.7658,0.060329,-3.4474,0.5245,-4.4688,1.2426,-4.0893,2.1332,-2.1895,1.4429,-0.50413,0.29579,2.9375,1.5711,0.491,0.62427,4.8969,-2.49,-2.5147,-0.4061
12,27731740.59,6974529.665,27731530.71,6974319.785,0.22664,-1.3278,0.25241,-3.8362,-0.86193,2.2576,-3.4051,3.9128,-0.86566,-3.3445,-1.5436,-2.1179,2.9644,-0.19727,-1.5734,-1.5338,-4.7669,-0.2094,2.9437,-1.4516
14,9762031.365,3449662.537,9761821.485,3449452.657,2.9671,1.6928,-0.83217,-1.8215,0.33967,3.3809,-4.2801,2.8157,3.1176,-1.0523,0.044304,3.1147,4.9984,-4.2073,1.6729,-3.8658,-2.993,1.2306,1.4418,0.73591
15,33609839.51,3449662.537,33609629.63,3449452.657,-0.37471,-1.7574,4.9708,3.7071,-4.2859,-0.57606,4.27,1.9972,2.5882,-2.7214,0.63025,3.9012,-3.7603,-1.1879,-0.45906,4.4631,-1.3352,-0.48862,-1.236,-3.2761
17,12045378.21,3449662.537,12045168.33,3449452.657,3.1245,-2.4169,-3.2429,4.5704,-2.0226,0.43553,2.0822,4.9445,1.4987,-1.7675,4.5714,-0.61645,-2.6604,-3.0957,-2.1599,-3.8258,1.0086,4.1922,-0.36847,-0.90843
19,42621072.94,3449662.537,42620863.06,3449452.657,-4.7498,-1.4807,-3.1271,4.8204,4.512,-4.2246,-3.6056,-4.2054,-1.3606,1.2889,2.709,-4.4219,-1.7297,-3.9924,1.4686,2.9317,4.2611,0.58436,-2.9855,-3.9619
20,15291104.93,3449662.537,15290895.05,3449452.657,0.42502,-1.3245,-0.57511,-1.6547,-3.3238,-3.5057,-1.705,2.1242,-0.76168,-3.3727,-2.8547,2.4257,-3.99,-2.4596,3.4148,-0.44901,0.39212,-4.3407,-2.3034,2.8813
22,6974529.665,3449662.537,6974319.785,3449452.657,-1.4478,-3.2951,-0.65697,1.5832,3.8204,-2.4485,-2.939,-0.93295,-2.3221,-3.8605,2.1815,0.75169,-3.9215,3.0957,-4.5079,-3.2137,-4.2689,1.8497,-0.97572,-0.22624
25,27909446.82,3449662.537,27909236.94,3449452.657,2.6319,-3.6421,3.0812,2.2304,-3.2054,4.9526,0.055678,-1.4893,-0.62625,-3.2776,1.8507,-4.4323,2.5831,2.0782,3.9825,-0.63842,-2.7777,-2.6181,3.5917,3.1958
28,15228831.66,3449662.537,15228621.78,3449452.657,-2.1214,0.75122,-1.1285,1.6847,1.042,0.55524,-3.4229,3.5577,-3.1277,-1.0415,-3.5524,1.2332,1.9734,0.24705,-4.1865,-3.5991,-2.0625,-2.142,-4.3874,4.4038
31,20479010.06,3449662.537,20478800.18,3449452.657,2.7658,0.060329,-3.4474,0.5245,-4.4688,1.2426,-4.0893,2.1332,-2.1895,1.4429,-0.50413,0.29579,2.9375,1.5711,0.491,0.62427,4.8969,-2.49,-2.5147,-0.4061
35,33609839.51,3449662.537,33609629.63,3449452.657,-0.37471,-1.7574,4.9708,3.7071,-4.2859,-0.57606,4.27,1.9972,2.5882,-2.7214,0.63025,3.9012,-3.7603,-1.1879,-0.45906,4.4631,-1.3352,-0.48862,-1.236,-3.2761
39,42621072.94,3449662.537,42620863.06,3449452.657,-4.7498,-1.4807,-3.1271,4.8204,4.512,-4.2246,-3.6056,-4.2054,-1.3606,1.2889,2.709,-4.4219,-1.7297,-3.9924,1.4686,2.9317,4.2611,0.58436,-2.9855,-3.9619
44,14426770.95,3449662.537,14426561.07,3449452.657,-3.3708,1.8797,-3.0699,-4.3369,2.6271,3.0324,-1.0784,-3.1216,0.62942,2.3446,-1.0692,0.092337,-2.8658,2.8473,-5.5654,4.4155,-3.974,4.8084,-0.68162,4.7059
50,29770477.15,3449662.537,29770267.27,3449452.657,4.6668,-3.1648,-1.6504,0.10314,4.3858,-2.1818,-1.3309,1.873,-3.6984,-2.5271,-0.014073,-1.6765,3.9105,4.7338,1.5326,4.5914,-2.0831,4.5274,0.88831,-2.5424
56,13372322.38,3449662.537,13372112.5,3449452.657,0.25757,-5.1347,4.8033,0.049106,-0.033845,-4.4142,-1.654,3.2411,0.47605,2.1619,-0.49554,1.9224,0.50352,3.9015,5.0036,5.2892,4.1591,2.2215,-0.77068,1.6951
63,13512099.78,3449662.537,13511889.9,3449452.657,-2.077,-2.2693,-0.086216,-0.47109,-5.5213,-1.0836,-1.0643,-0.6445,4.2821,2.9998,-0.61543,-2.7189,-2.9187,4.6173,-3.4864,-4.3781,4.4572,-0.78953,-2.0821,3.5161
70,29770477.15,3449662.537,29770267.27,3449452.657,4.6668,-3.1648,-1.6504,0.10314,4.3858,-2.1818,-1.3309,1.873,-3.6984,-2.5271,-0.014073,-1.6765,3.9105,4.7338,1.5326,4.5914,-2.0831,4.5274,0.88831,-2.5424
79,21932706.29,3449662.537,21932496.41,3449452.657,-5.7512,-3.7054,-2.4252,1.3674,-0.11344,-4.1746,-4.7999,-4.2554,-0.92466,-2.7349,1.6017,-2.8428,-4.6367,-3.2115,2.7842,2.8817,1.1926,0.69031,-4.3361,-1.6994
89,50217410.0,3449662.537,50217200.12,3449452.657,-1.0802,0.97248,3.4112,-0.85005,1.6889,3.5987,-6.6319,2.566,-1.0934,-1.2443,3.4244,2.6376,0.74551,-2.7046,0.35815,-2.7292,-0.95509,-4.6788,6.0084,0.18617
100,10867140.22,3449662.537,10866930.34,3449452.657,4.4185,-3.4828,1.8081,-0.38696,-0.16427,-2.5768,-0.14179,2.7804,-0.17186,-2.1315,-1.5381,0.33707,0.043868,-4.0759,1.6114,-0.14906,-0.76757,-0.20558,-1.2344,4.2072
112,23278204.6,3449662.537,23277994.72,3449452.657,-0.065096,-1.6361,-0.51832,0.004716,-6.0131,3.0726,-3.4805,1.8574,0.24385,-2.5955,0.94164,-1.5417,3.8778,-1.6563,0.30772,1.9883,-0.030255,0.57312,1.0211,-1.7807
125,5070075.993,3279440.374,5069866.113,3279230.494,-3.9113,-1.9061,1.6783,1.4865,-1.1708,0.77714,-0.060649,-0.56608,-0.54125,-2.8391,2.4374,-4.2819,-1.7197,1.1075,3.2829,-2.7872,0.87327,1.8113,-2.7937,3.1335
141,13996181.04,2859895.423,13995971.16,2859685.543,-0.0066074,0.22136,0.76803,-0.75328,3.9926,0.097195,4.6749,3.7781,0.4066,2.2625,-1.5705,0.15757,3.057,-2.2449,0.50517,-0.64364,-1.3462,-4.1635,-2.0719,3.4611
158,6459033.168,2859895.423,6458823.288,2859685.543,-1.8751,-5.7288,4.291,-4.2108,-3.1903,1.0781,1.7852,2.8255,0.031891,-2.0018,-0.77851,2.3936,-1.572,-0.60087,8.8035,1.1118,-0.86149,0.98705,-1.1203,1.9281
177,6496501.072,2651337.258,6496291.192,2651127.378,1.169,-3.7643,-5.5474,0.73929,3.1897,3.6663,-0.37852,1.7682,-0.16452,-6.5372,2.5246,2.2796,-3.7411,-1.6031,1.0108,1.5155,1.0918,3.0761,-0.92878,0.76694
199,4200875.64,2651337.258,4200665.76,2651127.378,-3.632,-5.0685,3.9498,0.48613,3.2178,-1.714,-5.2924,-3.6375,0.48277,0.80909,1.2531,-0.90084,-2.3021,0.51114,3.5004,-1.2036,0.63189,0.85516,-1.9347,2.3672
200,4577558.743,2651337.258,4577348.863,2651127.378,2.988,-3.0356,-1.8856,1.428,-3.2238,-2.3289,-1.4189,2.7804,-0.88191,-3.0207,-2.9436,0.27918,-0.67789,-2.5874,4.6396,-1.2366,0.84897,2.5005,-2.1673,0.86983
223,1782005.23,1782005.23,1781795.35,1781795.35,0.023663,-3.1501,-4.5467,1.4707,0.81318,-0.6781,-1.7947,0.85816,3.4223,-5.2363,1.8727,1.3023,-1.414,1.813,-1.2117,-6.0817,-0.22237,3.3209,-1.9913,2.3428
251,12081486.49,1782005.23,12081276.61,1781795.35,-1.056,-2.3438,-2.4772,4.2576,-2.4284,0.83244,-3.3549,-2.8208,2.8093,-5.0432,3.6819,1.2291,-1.5253,0.72704,2.6073,-4.0536,-2.6486,-3.9451,-0.73134,1.8551
281,9248730.475,1782005.23,9248520.595,1781795.35,0.092911,-3.1052,-1.2207,-1.0543,2.5702,0.6984,-0.49059,2.6044,0.13614,-3.2749,-1.3846,-2.4033,3.0449,0.60362,2.2122,-3.4898,1.0492,-2.4072,-1.8129,2.362
316,3052601.286,1429966.615,3052391.406,1429756.735,-0.81548,-2.895,2.8733,-1.3827,-0.37676,0.36617,-2.7311,1.8487,-0.13432,-2.1044,1.0592,3.6324,-3.5306,-6.5855,4.6126,-2.5825,0.046746,2.8493,-2.7778,1.5699
354,2418781.502,1429966.615,2418571.622,1429756.735,-0.43872,-1.7666,-0.26642,-1.1945,-2.2474,0.6139,-1.7957,0.39612,3.1951,-1.6031,0.90246,2.8652,2.6634,-0.75814,3.1417,-7.9406,-0.6701,2.6222,-2.0213,2.0325
398,2890354.54,1335438.184,2890144.66,1335228.304,-1.8673,-0.20035,-4.0096,-0.61224,0.59753,1.3557,-1.121,0.7936,0.41349,-0.40869,4.6716,2.7468,-4.0831,-2.3412,5.6663,-3.2037,-5.8183,3.203,-2.6256,1.5781
446,3293274.699,663259.46,3293064.819,663049.58,1.3853,-1.2751,-3.4468,2.0992,2.1863,0.27643,0.12115,0.38513,-0.33077,-1.5157,-0.57352,3.5904,-5.3148,0.64959,2.3726,-3.3527,0.39144,2.3082,-2.3684,2.8816
